background_cell_count,background_energy_increase_db,bootstrap_pfa_ci_high,bootstrap_pfa_ci_low,bootstrap_pfa_std,f1,false_alarm_count,fn_cells,fp_cells,frame_level_pfa_mean,frame_level_pfa_std,has_nan_or_inf,input_type,lambda_rec,last_grad_norm_before_clip,lr,mask_name,measured_pfa,mid_hits,mid_miss_rate,mid_n,mid_pd,model_clean_mse_db,mse_db_to_clean,mse_power_to_clean,noise_floor_change_db,output_max_db,output_mean_db,output_min_db,output_std_db,overall_hits,overall_miss_rate,overall_n,overall_pd,precision,recall,sir_name,split_definition,steps,strong_hits,strong_miss_rate,strong_n,strong_pd,target_peak_abs_bias_db_mean,target_peak_bias_db_mean,target_pfa,target_scope,target_sir_db,temperature,threshold,threshold_source,tp_cells,train_bce_term,train_loss,train_magmse_term,val_background_bce,val_bce,val_mse_db_to_clean,val_target_bce,weak_hits,weak_miss_rate,weak_n,weak_pd
6046,2.531106383986766,0.01624927320275466,0.009774151032764265,0.0016200999904711778,0.30307692307692313,78,828,78,0.012948839271327756,0.0135813663219568,False,anchor_output,0.0,0.5897469520568848,0.0008,narrow,0.012901091630830301,56,0.17647058823529416,68,0.8235294117647058,28.373465375034478,45.797369327478975,3440147358494716.0,2.4178089748851903,92.53147842225508,48.03475604770114,30.225977109341557,7.206380973593279,113,0.28481012658227844,158,0.7151898734177216,0.7163636363636363,0.19219512195121952,medium,clean_peak_percentile,140,26,0.0714285714285714,28,0.9285714285714286,3.6814317877843257,2.435007639912367,0.01,all,0.0,0.7,3.4968456114990065,input_specific_validation_background,197,1.097339153289795,1.097339153289795,54.559757232666016,0.04403667151927948,0.7899365425109863,40.08121636223811,3.3916049003601074,31,0.5,62,0.5
6046,2.531106383986766,0.01624927320275466,0.009774151032764265,0.0016200999904711778,0.30307692307692313,78,828,78,0.012948839271327756,0.0135813663219568,False,anchor_output,0.0,0.5897469520568848,0.0008,narrow,0.012901091630830301,37,0.24489795918367352,49,0.7551020408163265,28.373465375034478,45.797369327478975,3440147358494716.0,2.4178089748851903,92.53147842225508,48.03475604770114,30.225977109341557,7.206380973593279,76,0.3613445378151261,119,0.6386554621848739,0.7163636363636363,0.19219512195121952,medium,clean_peak_percentile,140,8,0.0,8,1.0,3.6814317877843257,2.435007639912367,0.01,non_overlap_only,0.0,0.7,3.4968456114990065,input_specific_validation_background,197,1.097339153289795,1.097339153289795,54.559757232666016,0.04403667151927948,0.7899365425109863,40.08121636223811,3.3916049003601074,31,0.5,62,0.5
6046,2.531106383986766,0.0041974606703389285,0.0014799134523647266,0.0007296027290250704,0.23708721422523285,16,885,16,0.0025894480273888796,0.005672344229315597,False,anchor_output,0.0,0.5897469520568848,0.0008,narrow,0.0026463777704267286,47,0.3088235294117647,68,0.6911764705882353,28.373465375034478,45.797369327478975,3440147358494716.0,2.4178089748851903,92.53147842225508,48.03475604770114,30.225977109341557,7.206380973593279,89,0.43670886075949367,158,0.5632911392405063,0.8974358974358975,0.13658536585365855,medium,clean_peak_percentile,140,24,0.1428571428571429,28,0.8571428571428571,3.6814317877843257,2.435007639912367,0.001,all,0.0,0.7,4.419852751372262,input_specific_validation_background,140,1.097339153289795,1.097339153289795,54.559757232666016,0.04403667151927948,0.7899365425109863,40.08121636223811,3.3916049003601074,18,0.7096774193548387,62,0.2903225806451613
6046,2.531106383986766,0.0041974606703389285,0.0014799134523647266,0.0007296027290250704,0.23708721422523285,16,885,16,0.0025894480273888796,0.005672344229315597,False,anchor_output,0.0,0.5897469520568848,0.0008,narrow,0.0026463777704267286,31,0.36734693877551017,49,0.6326530612244898,28.373465375034478,45.797369327478975,3440147358494716.0,2.4178089748851903,92.53147842225508,48.03475604770114,30.225977109341557,7.206380973593279,57,0.5210084033613445,119,0.4789915966386555,0.8974358974358975,0.13658536585365855,medium,clean_peak_percentile,140,8,0.0,8,1.0,3.6814317877843257,2.435007639912367,0.001,non_overlap_only,0.0,0.7,4.419852751372262,input_specific_validation_background,140,1.097339153289795,1.097339153289795,54.559757232666016,0.04403667151927948,0.7899365425109863,40.08121636223811,3.3916049003601074,18,0.7096774193548387,62,0.2903225806451613
6046,2.531106383986766,0.01624927320275466,0.009774151032764265,0.0016200999904711778,0.30307692307692313,78,828,78,0.012948839271327756,0.0135813663219568,False,anchor_output,0.0,0.5897469520568848,0.0008,narrow,0.012901091630830301,51,0.2153846153846154,65,0.7846153846153846,28.373465375034478,45.797369327478975,3440147358494716.0,2.4178089748851903,92.53147842225508,48.03475604770114,30.225977109341557,7.206380973593279,113,0.28481012658227844,158,0.7151898734177216,0.7163636363636363,0.19219512195121952,medium,cfar_margin,140,28,0.03448275862068961,29,0.9655172413793104,3.6814317877843257,2.435007639912367,0.01,all,0.0,0.7,3.4968456114990065,input_specific_validation_background,197,1.097339153289795,1.097339153289795,54.559757232666016,0.04403667151927948,0.7899365425109863,40.08121636223811,3.3916049003601074,34,0.46875,64,0.53125
6046,2.531106383986766,0.01624927320275466,0.009774151032764265,0.0016200999904711778,0.30307692307692313,78,828,78,0.012948839271327756,0.0135813663219568,False,anchor_output,0.0,0.5897469520568848,0.0008,narrow,0.012901091630830301,40,0.23076923076923073,52,0.7692307692307693,28.373465375034478,45.797369327478975,3440147358494716.0,2.4178089748851903,92.53147842225508,48.03475604770114,30.225977109341557,7.206380973593279,76,0.3613445378151261,119,0.6386554621848739,0.7163636363636363,0.19219512195121952,medium,cfar_margin,140,13,0.0714285714285714,14,0.9285714285714286,3.6814317877843257,2.435007639912367,0.01,non_overlap_only,0.0,0.7,3.4968456114990065,input_specific_validation_background,197,1.097339153289795,1.097339153289795,54.559757232666016,0.04403667151927948,0.7899365425109863,40.08121636223811,3.3916049003601074,23,0.5660377358490566,53,0.4339622641509434
6046,2.531106383986766,0.0041974606703389285,0.0014799134523647266,0.0007296027290250704,0.23708721422523285,16,885,16,0.0025894480273888796,0.005672344229315597,False,anchor_output,0.0,0.5897469520568848,0.0008,narrow,0.0026463777704267286,44,0.32307692307692304,65,0.676923076923077,28.373465375034478,45.797369327478975,3440147358494716.0,2.4178089748851903,92.53147842225508,48.03475604770114,30.225977109341557,7.206380973593279,89,0.43670886075949367,158,0.5632911392405063,0.8974358974358975,0.13658536585365855,medium,cfar_margin,140,26,0.10344827586206895,29,0.896551724137931,3.6814317877843257,2.435007639912367,0.001,all,0.0,0.7,4.419852751372262,input_specific_validation_background,140,1.097339153289795,1.097339153289795,54.559757232666016,0.04403667151927948,0.7899365425109863,40.08121636223811,3.3916049003601074,19,0.703125,64,0.296875
6046,2.531106383986766,0.0041974606703389285,0.0014799134523647266,0.0007296027290250704,0.23708721422523285,16,885,16,0.0025894480273888796,0.005672344229315597,False,anchor_output,0.0,0.5897469520568848,0.0008,narrow,0.0026463777704267286,35,0.32692307692307687,52,0.6730769230769231,28.373465375034478,45.797369327478975,3440147358494716.0,2.4178089748851903,92.53147842225508,48.03475604770114,30.225977109341557,7.206380973593279,57,0.5210084033613445,119,0.4789915966386555,0.8974358974358975,0.13658536585365855,medium,cfar_margin,140,12,0.1428571428571429,14,0.8571428571428571,3.6814317877843257,2.435007639912367,0.001,non_overlap_only,0.0,0.7,4.419852751372262,input_specific_validation_background,140,1.097339153289795,1.097339153289795,54.559757232666016,0.04403667151927948,0.7899365425109863,40.08121636223811,3.3916049003601074,10,0.8113207547169812,53,0.18867924528301888
5675,2.519266510600906,0.016543745346853357,0.010086315185848384,0.0016922456996694515,0.2251279135872655,74,1289,74,0.012857964228448093,0.01427928922479123,False,anchor_output,0.0,0.5897469520568848,0.0008,default,0.01303964757709251,44,0.10204081632653061,49,0.8979591836734694,28.373465375034478,45.797369327478975,3440147358494716.0,2.4097559104641846,92.53147842225508,48.03475604770114,30.225977109341557,7.206380973593279,124,0.21518987341772156,158,0.7848101265822784,0.7279411764705882,0.13315400134498992,medium,clean_peak_percentile,140,40,0.024390243902439046,41,0.975609756097561,3.4523991688828204,1.8184390585906438,0.01,all,0.0,0.7,3.4844310615651053,input_specific_validation_background,198,1.097339153289795,1.097339153289795,54.559757232666016,0.04403667151927948,0.7899365425109863,40.08121636223811,3.3916049003601074,40,0.4117647058823529,68,0.5882352941176471
5675,2.519266510600906,0.016543745346853357,0.010086315185848384,0.0016922456996694515,0.2251279135872655,74,1289,74,0.012857964228448093,0.01427928922479123,False,anchor_output,0.0,0.5897469520568848,0.0008,default,0.01303964757709251,6,0.0,6,1.0,28.373465375034478,45.797369327478975,3440147358494716.0,2.4097559104641846,92.53147842225508,48.03475604770114,30.225977109341557,7.206380973593279,36,0.368421052631579,57,0.631578947368421,0.7279411764705882,0.13315400134498992,medium,clean_peak_percentile,140,0,,0,,3.4523991688828204,1.8184390585906438,0.01,non_overlap_only,0.0,0.7,3.4844310615651053,input_specific_validation_background,198,1.097339153289795,1.097339153289795,54.559757232666016,0.04403667151927948,0.7899365425109863,40.08121636223811,3.3916049003601074,30,0.4117647058823529,51,0.5882352941176471
5675,2.519266510600906,0.004317183202002663,0.0013972508248843404,0.0007534386142226173,0.1705237515225335,15,1347,15,0.002570467716675128,0.005880898050532542,False,anchor_output,0.0,0.5897469520568848,0.0008,default,0.0026431718061674008,37,0.24489795918367352,49,0.7551020408163265,28.373465375034478,45.797369327478975,3440147358494716.0,2.4097559104641846,92.53147842225508,48.03475604770114,30.225977109341557,7.206380973593279,102,0.35443037974683544,158,0.6455696202531646,0.9032258064516129,0.0941492938802959,medium,clean_peak_percentile,140,38,0.07317073170731703,41,0.926829268292683,3.4523991688828204,1.8184390585906438,0.001,all,0.0,0.7,4.435203655515967,input_specific_validation_background,140,1.097339153289795,1.097339153289795,54.559757232666016,0.04403667151927948,0.7899365425109863,40.08121636223811,3.3916049003601074,27,0.6029411764705883,68,0.39705882352941174
5675,2.519266510600906,0.004317183202002663,0.0013972508248843404,0.0007534386142226173,0.1705237515225335,15,1347,15,0.002570467716675128,0.005880898050532542,False,anchor_output,0.0,0.5897469520568848,0.0008,default,0.0026431718061674008,6,0.0,6,1.0,28.373465375034478,45.797369327478975,3440147358494716.0,2.4097559104641846,92.53147842225508,48.03475604770114,30.225977109341557,7.206380973593279,27,0.5263157894736843,57,0.47368421052631576,0.9032258064516129,0.0941492938802959,medium,clean_peak_percentile,140,0,,0,,3.4523991688828204,1.8184390585906438,0.001,non_overlap_only,0.0,0.7,4.435203655515967,input_specific_validation_background,140,1.097339153289795,1.097339153289795,54.559757232666016,0.04403667151927948,0.7899365425109863,40.08121636223811,3.3916049003601074,21,0.5882352941176471,51,0.4117647058823529
5675,2.519266510600906,0.016543745346853357,0.010086315185848384,0.0016922456996694515,0.2251279135872655,74,1289,74,0.012857964228448093,0.01427928922479123,False,anchor_output,0.0,0.5897469520568848,0.0008,default,0.01303964757709251,76,0.12643678160919536,87,0.8735632183908046,28.373465375034478,45.797369327478975,3440147358494716.0,2.4097559104641846,92.53147842225508,48.03475604770114,30.225977109341557,7.206380973593279,124,0.21518987341772156,158,0.7848101265822784,0.7279411764705882,0.13315400134498992,medium,cfar_margin,140,28,0.0,28,1.0,3.4523991688828204,1.8184390585906438,0.01,all,0.0,0.7,3.4844310615651053,input_specific_validation_background,198,1.097339153289795,1.097339153289795,54.559757232666016,0.04403667151927948,0.7899365425109863,40.08121636223811,3.3916049003601074,20,0.5348837209302326,43,0.46511627906976744
5675,2.519266510600906,0.016543745346853357,0.010086315185848384,0.0016922456996694515,0.2251279135872655,74,1289,74,0.012857964228448093,0.01427928922479123,False,anchor_output,0.0,0.5897469520568848,0.0008,default,0.01303964757709251,20,0.2592592592592593,27,0.7407407407407407,28.373465375034478,45.797369327478975,3440147358494716.0,2.4097559104641846,92.53147842225508,48.03475604770114,30.225977109341557,7.206380973593279,36,0.368421052631579,57,0.631578947368421,0.7279411764705882,0.13315400134498992,medium,cfar_margin,140,0,,0,,3.4523991688828204,1.8184390585906438,0.01,non_overlap_only,0.0,0.7,3.4844310615651053,input_specific_validation_background,198,1.097339153289795,1.097339153289795,54.559757232666016,0.04403667151927948,0.7899365425109863,40.08121636223811,3.3916049003601074,16,0.4666666666666667,30,0.5333333333333333
5675,2.519266510600906,0.004317183202002663,0.0013972508248843404,0.0007534386142226173,0.1705237515225335,15,1347,15,0.002570467716675128,0.005880898050532542,False,anchor_output,0.0,0.5897469520568848,0.0008,default,0.0026431718061674008,67,0.22988505747126442,87,0.7701149425287356,28.373465375034478,45.797369327478975,3440147358494716.0,2.4097559104641846,92.53147842225508,48.03475604770114,30.225977109341557,7.206380973593279,102,0.35443037974683544,158,0.6455696202531646,0.9032258064516129,0.0941492938802959,medium,cfar_margin,140,26,0.0714285714285714,28,0.9285714285714286,3.4523991688828204,1.8184390585906438,0.001,all,0.0,0.7,4.435203655515967,input_specific_validation_background,140,1.097339153289795,1.097339153289795,54.559757232666016,0.04403667151927948,0.7899365425109863,40.08121636223811,3.3916049003601074,9,0.7906976744186046,43,0.20930232558139536
5675,2.519266510600906,0.004317183202002663,0.0013972508248843404,0.0007534386142226173,0.1705237515225335,15,1347,15,0.002570467716675128,0.005880898050532542,False,anchor_output,0.0,0.5897469520568848,0.0008,default,0.0026431718061674008,19,0.2962962962962963,27,0.7037037037037037,28.373465375034478,45.797369327478975,3440147358494716.0,2.4097559104641846,92.53147842225508,48.03475604770114,30.225977109341557,7.206380973593279,27,0.5263157894736843,57,0.47368421052631576,0.9032258064516129,0.0941492938802959,medium,cfar_margin,140,0,,0,,3.4523991688828204,1.8184390585906438,0.001,non_overlap_only,0.0,0.7,4.435203655515967,input_specific_validation_background,140,1.097339153289795,1.097339153289795,54.559757232666016,0.04403667151927948,0.7899365425109863,40.08121636223811,3.3916049003601074,8,0.7333333333333334,30,0.26666666666666666
6046,0.03156678491555448,0.01425932576779494,0.009063050199985193,0.0013715699603395943,0.33839150227617604,70,802,70,0.011372464307094196,0.010672639407066658,False,anchor_output,0.01,0.1960904747247696,0.0008,narrow,0.011577902745616937,61,0.1029411764705882,68,0.8970588235294118,0.9162133607862446,2.40012678506763,91922229390.46506,0.1736570016694685,73.06244584646265,46.444073347535436,38.61657408516788,4.027273727219342,118,0.25316455696202533,158,0.7468354430379747,0.7610921501706485,0.2175609756097561,medium,clean_peak_percentile,140,28,0.0,28,1.0,1.2608534184417637,0.2049755773362063,0.01,all,0.0,0.7,2.5351968730644505,input_specific_validation_background,223,0.9885839223861694,1.0144660472869873,2.588209629058838,0.029254624620079994,0.8116536736488342,1.5217908833399723,3.5406301021575928,29,0.532258064516129,62,0.46774193548387094
6046,0.03156678491555448,0.01425932576779494,0.009063050199985193,0.0013715699603395943,0.33839150227617604,70,802,70,0.011372464307094196,0.010672639407066658,False,anchor_output,0.01,0.1960904747247696,0.0008,narrow,0.011577902745616937,43,0.12244897959183676,49,0.8775510204081632,0.9162133607862446,2.40012678506763,91922229390.46506,0.1736570016694685,73.06244584646265,46.444073347535436,38.61657408516788,4.027273727219342,80,0.32773109243697474,119,0.6722689075630253,0.7610921501706485,0.2175609756097561,medium,clean_peak_percentile,140,8,0.0,8,1.0,1.2608534184417637,0.2049755773362063,0.01,non_overlap_only,0.0,0.7,2.5351968730644505,input_specific_validation_background,223,0.9885839223861694,1.0144660472869873,2.588209629058838,0.029254624620079994,0.8116536736488342,1.5217908833399723,3.5406301021575928,29,0.532258064516129,62,0.46774193548387094
6046,0.03156678491555448,0.002777741094677081,0.0004992707961826821,0.000545494763116802,0.26364399664147775,9,868,9,0.001428611725243124,0.004338977027239896,False,anchor_output,0.01,0.1960904747247696,0.0008,narrow,0.0014885874958650348,47,0.3088235294117647,68,0.6911764705882353,0.9162133607862446,2.40012678506763,91922229390.46506,0.1736570016694685,73.06244584646265,46.444073347535436,38.61657408516788,4.027273727219342,95,0.3987341772151899,158,0.6012658227848101,0.9457831325301205,0.15317073170731707,medium,clean_peak_percentile,140,27,0.0357142857142857,28,0.9642857142857143,1.2608534184417637,0.2049755773362063,0.001,all,0.0,0.7,3.68499329648953,input_specific_validation_background,157,0.9885839223861694,1.0144660472869873,2.588209629058838,0.029254624620079994,0.8116536736488342,1.5217908833399723,3.5406301021575928,21,0.6612903225806452,62,0.3387096774193548
6046,0.03156678491555448,0.002777741094677081,0.0004992707961826821,0.000545494763116802,0.26364399664147775,9,868,9,0.001428611725243124,0.004338977027239896,False,anchor_output,0.01,0.1960904747247696,0.0008,narrow,0.0014885874958650348,34,0.30612244897959184,49,0.6938775510204082,0.9162133607862446,2.40012678506763,91922229390.46506,0.1736570016694685,73.06244584646265,46.444073347535436,38.61657408516788,4.027273727219342,63,0.47058823529411764,119,0.5294117647058824,0.9457831325301205,0.15317073170731707,medium,clean_peak_percentile,140,8,0.0,8,1.0,1.2608534184417637,0.2049755773362063,0.001,non_overlap_only,0.0,0.7,3.68499329648953,input_specific_validation_background,157,0.9885839223861694,1.0144660472869873,2.588209629058838,0.029254624620079994,0.8116536736488342,1.5217908833399723,3.5406301021575928,21,0.6612903225806452,62,0.3387096774193548
6046,0.03156678491555448,0.01425932576779494,0.009063050199985193,0.0013715699603395943,0.33839150227617604,70,802,70,0.011372464307094196,0.010672639407066658,False,anchor_output,0.01,0.1960904747247696,0.0008,narrow,0.011577902745616937,63,0.03076923076923077,65,0.9692307692307692,0.9162133607862446,2.40012678506763,91922229390.46506,0.1736570016694685,73.06244584646265,46.444073347535436,38.61657408516788,4.027273727219342,118,0.25316455696202533,158,0.7468354430379747,0.7610921501706485,0.2175609756097561,medium,cfar_margin,140,29,0.0,29,1.0,1.2608534184417637,0.2049755773362063,0.01,all,0.0,0.7,2.5351968730644505,input_specific_validation_background,223,0.9885839223861694,1.0144660472869873,2.588209629058838,0.029254624620079994,0.8116536736488342,1.5217908833399723,3.5406301021575928,26,0.59375,64,0.40625
6046,0.03156678491555448,0.01425932576779494,0.009063050199985193,0.0013715699603395943,0.33839150227617604,70,802,70,0.011372464307094196,0.010672639407066658,False,anchor_output,0.01,0.1960904747247696,0.0008,narrow,0.011577902745616937,50,0.038461538461538436,52,0.9615384615384616,0.9162133607862446,2.40012678506763,91922229390.46506,0.1736570016694685,73.06244584646265,46.444073347535436,38.61657408516788,4.027273727219342,80,0.32773109243697474,119,0.6722689075630253,0.7610921501706485,0.2175609756097561,medium,cfar_margin,140,14,0.0,14,1.0,1.2608534184417637,0.2049755773362063,0.01,non_overlap_only,0.0,0.7,2.5351968730644505,input_specific_validation_background,223,0.9885839223861694,1.0144660472869873,2.588209629058838,0.029254624620079994,0.8116536736488342,1.5217908833399723,3.5406301021575928,16,0.6981132075471699,53,0.3018867924528302
6046,0.03156678491555448,0.002777741094677081,0.0004992707961826821,0.000545494763116802,0.26364399664147775,9,868,9,0.001428611725243124,0.004338977027239896,False,anchor_output,0.01,0.1960904747247696,0.0008,narrow,0.0014885874958650348,57,0.12307692307692308,65,0.8769230769230769,0.9162133607862446,2.40012678506763,91922229390.46506,0.1736570016694685,73.06244584646265,46.444073347535436,38.61657408516788,4.027273727219342,95,0.3987341772151899,158,0.6012658227848101,0.9457831325301205,0.15317073170731707,medium,cfar_margin,140,29,0.0,29,1.0,1.2608534184417637,0.2049755773362063,0.001,all,0.0,0.7,3.68499329648953,input_specific_validation_background,157,0.9885839223861694,1.0144660472869873,2.588209629058838,0.029254624620079994,0.8116536736488342,1.5217908833399723,3.5406301021575928,9,0.859375,64,0.140625
6046,0.03156678491555448,0.002777741094677081,0.0004992707961826821,0.000545494763116802,0.26364399664147775,9,868,9,0.001428611725243124,0.004338977027239896,False,anchor_output,0.01,0.1960904747247696,0.0008,narrow,0.0014885874958650348,45,0.13461538461538458,52,0.8653846153846154,0.9162133607862446,2.40012678506763,91922229390.46506,0.1736570016694685,73.06244584646265,46.444073347535436,38.61657408516788,4.027273727219342,63,0.47058823529411764,119,0.5294117647058824,0.9457831325301205,0.15317073170731707,medium,cfar_margin,140,14,0.0,14,1.0,1.2608534184417637,0.2049755773362063,0.001,non_overlap_only,0.0,0.7,3.68499329648953,input_specific_validation_background,157,0.9885839223861694,1.0144660472869873,2.588209629058838,0.029254624620079994,0.8116536736488342,1.5217908833399723,3.5406301021575928,4,0.9245283018867925,53,0.07547169811320754
5675,0.02629082394538358,0.014835631358853622,0.009421877979968038,0.0014162866680979104,0.2507026419336706,69,1264,69,0.011872653294443494,0.011067822647914276,False,anchor_output,0.01,0.1960904747247696,0.0008,default,0.012158590308370043,49,0.0,49,1.0,0.9162133607862446,2.40012678506763,91922229390.46506,0.1915109504269168,73.06244584646265,46.444073347535436,38.61657408516788,4.027273727219342,133,0.15822784810126578,158,0.8417721518987342,0.7636986301369864,0.14996637525218562,medium,clean_peak_percentile,140,41,0.0,41,1.0,1.1145353405860254,-0.028409465706345293,0.01,all,0.0,0.7,2.5410129399087014,input_specific_validation_background,223,0.9885839223861694,1.0144660472869873,2.588209629058838,0.029254624620079994,0.8116536736488342,1.5217908833399723,3.5406301021575928,43,0.36764705882352944,68,0.6323529411764706
5675,0.02629082394538358,0.014835631358853622,0.009421877979968038,0.0014162866680979104,0.2507026419336706,69,1264,69,0.011872653294443494,0.011067822647914276,False,anchor_output,0.01,0.1960904747247696,0.0008,default,0.012158590308370043,6,0.0,6,1.0,0.9162133607862446,2.40012678506763,91922229390.46506,0.1915109504269168,73.06244584646265,46.444073347535436,38.61657408516788,4.027273727219342,39,0.3157894736842105,57,0.6842105263157895,0.7636986301369864,0.14996637525218562,medium,clean_peak_percentile,140,0,,0,,1.1145353405860254,-0.028409465706345293,0.01,non_overlap_only,0.0,0.7,2.5410129399087014,input_specific_validation_background,223,0.9885839223861694,1.0144660472869873,2.588209629058838,0.029254624620079994,0.8116536736488342,1.5217908833399723,3.5406301021575928,33,0.3529411764705882,51,0.6470588235294118
5675,0.02629082394538358,0.0017965191543954887,0.0003576076584641353,0.0003895850861096348,0.18920557913887204,6,1331,6,0.0009812671399584544,0.0030531023317128354,False,anchor_output,0.01,0.1960904747247696,0.0008,default,0.0010572687224669603,47,0.04081632653061229,49,0.9591836734693877,0.9162133607862446,2.40012678506763,91922229390.46506,0.1915109504269168,73.06244584646265,46.444073347535436,38.61657408516788,4.027273727219342,118,0.25316455696202533,158,0.7468354430379747,0.9629629629629629,0.10490921318090114,medium,clean_peak_percentile,140,39,0.04878048780487809,41,0.9512195121951219,1.1145353405860254,-0.028409465706345293,0.001,all,0.0,0.7,3.924762401656848,input_specific_validation_background,156,0.9885839223861694,1.0144660472869873,2.588209629058838,0.029254624620079994,0.8116536736488342,1.5217908833399723,3.5406301021575928,32,0.5294117647058824,68,0.47058823529411764
5675,0.02629082394538358,0.0017965191543954887,0.0003576076584641353,0.0003895850861096348,0.18920557913887204,6,1331,6,0.0009812671399584544,0.0030531023317128354,False,anchor_output,0.01,0.1960904747247696,0.0008,default,0.0010572687224669603,6,0.0,6,1.0,0.9162133607862446,2.40012678506763,91922229390.46506,0.1915109504269168,73.06244584646265,46.444073347535436,38.61657408516788,4.027273727219342,31,0.45614035087719296,57,0.543859649122807,0.9629629629629629,0.10490921318090114,medium,clean_peak_percentile,140,0,,0,,1.1145353405860254,-0.028409465706345293,0.001,non_overlap_only,0.0,0.7,3.924762401656848,input_specific_validation_background,156,0.9885839223861694,1.0144660472869873,2.588209629058838,0.029254624620079994,0.8116536736488342,1.5217908833399723,3.5406301021575928,25,0.5098039215686274,51,0.49019607843137253
5675,0.02629082394538358,0.014835631358853622,0.009421877979968038,0.0014162866680979104,0.2507026419336706,69,1264,69,0.011872653294443494,0.011067822647914276,False,anchor_output,0.01,0.1960904747247696,0.0008,default,0.012158590308370043,87,0.0,87,1.0,0.9162133607862446,2.40012678506763,91922229390.46506,0.1915109504269168,73.06244584646265,46.444073347535436,38.61657408516788,4.027273727219342,133,0.15822784810126578,158,0.8417721518987342,0.7636986301369864,0.14996637525218562,medium,cfar_margin,140,28,0.0,28,1.0,1.1145353405860254,-0.028409465706345293,0.01,all,0.0,0.7,2.5410129399087014,input_specific_validation_background,223,0.9885839223861694,1.0144660472869873,2.588209629058838,0.029254624620079994,0.8116536736488342,1.5217908833399723,3.5406301021575928,18,0.5813953488372092,43,0.4186046511627907
5675,0.02629082394538358,0.014835631358853622,0.009421877979968038,0.0014162866680979104,0.2507026419336706,69,1264,69,0.011872653294443494,0.011067822647914276,False,anchor_output,0.01,0.1960904747247696,0.0008,default,0.012158590308370043,27,0.0,27,1.0,0.9162133607862446,2.40012678506763,91922229390.46506,0.1915109504269168,73.06244584646265,46.444073347535436,38.61657408516788,4.027273727219342,39,0.3157894736842105,57,0.6842105263157895,0.7636986301369864,0.14996637525218562,medium,cfar_margin,140,0,,0,,1.1145353405860254,-0.028409465706345293,0.01,non_overlap_only,0.0,0.7,2.5410129399087014,input_specific_validation_background,223,0.9885839223861694,1.0144660472869873,2.588209629058838,0.029254624620079994,0.8116536736488342,1.5217908833399723,3.5406301021575928,12,0.6,30,0.4
